main.id,code_project,financing_modality,is_mandatory,contract_date,start_date,finish_date,defined_maturity_level,final_maturity_level,embrapii_amount,company_amount,ue_amount,total_amount,main.data_carga
1292,PBIO-2005.0009,EMBRAPII,0,2020-05-18,2020-05-18,2021-07-18,3,3,269203.010000,269203.010000,134601.510000,673007.530000,2025-03-25 02:01:06-03:00
1293,PCEE-2005.0149,SEBRAE (DT),0,2020-05-21,2020-07-01,2021-06-30,5,5,306872.049999,551322.219999,78995.149999,937189.420000,2025-03-25 02:01:06-03:00
1294,PCPQ-2005.0056,EMBRAPII,2,2020-05-11,2020-05-11,2022-01-10,6,6,637200.000000,1062000.000000,424800.000000,2124000.000000,2025-03-25 02:01:06-03:00
1313,PELE-2005.0009,ROTA 2030 Tipo 1,0,2020-05-25,2020-07-01,2023-06-30,5,5,880110.000000,1200150.000000,586740.000000,2667000.000000,2025-03-31 13:34:13-03:00
1314,PPLI-2005.0039,EMBRAPII,0,2020-05-29,2020-05-29,2022-05-28,3,3,193000.000000,232000.000000,155000.000000,580000.000000,2025-03-31 13:34:13-03:00
1315,PCER-2006.0047,SEBRAE (DT),0,2020-06-17,2020-07-01,2021-06-16,3,3,116000.000000,215000.000000,18000.000000,349000.000000,2025-03-31 13:34:13-03:00
1316,PCOP-2006.0020,SEBRAE (ET),0,2020-06-17,2020-06-17,2020-11-17,6,6,525000.000000,520000.000000,288092.900000,1333092.899999,2025-03-31 13:34:13-03:00
1317,PLAS-2005.0004,ROTA 2030 Tipo 2,0,2020-06-30,2020-06-30,2023-06-30,5,5,896520.640000,702450.000000,194070.640000,1793041.280000,2025-03-31 13:34:13-03:00
1318,PCPQ-2006.0058,ROTA 2030 Tipo 2,0,2020-06-03,2020-06-03,2021-08-02,6,6,1079200.000000,720900.000000,358300.000000,2158400.000000,2025-03-31 13:34:13-03:00
1295,PSEN-2005.0010,SENAI DN,0,2020-05-06,2020-05-06,2021-11-05,6,6,402500.000000,57500.000000,115000.000000,575000.000000,2025-03-25 02:01:06-03:00
1296,PCPQ-2005.0057,SEBRAE (ET),0,2020-05-22,2020-05-22,2021-05-21,6,6,403000.000000,624000.000000,273000.000000,1300000.000000,2025-03-25 02:01:06-03:00
1297,PEMB-2005.0007,SENAI DN,0,2020-05-29,2020-05-29,2020-11-29,6,6,224749.260000,65286.140000,16106.880000,306142.280000,2025-03-25 02:01:06-03:00
1298,PINA-2005.0053,EMBRAPII,2,2020-05-22,2020-06-01,2021-05-31,6,6,315843.000000,647450.000000,162707.000000,1126000.000000,2025-03-25 02:01:06-03:00
1299,PCIM-2005.0112,SENAI DN,0,2020-05-14,2020-05-14,2021-05-14,6,6,254000.000000,66000.000000,10000.000000,330000.000000,2025-03-25 02:01:06-03:00
1300,PIBM-2005.0009,SENAI DN,0,2020-05-25,2020-06-04,2021-06-04,6,6,240000.000000,60000.000000,50000.000000,350000.000000,2025-03-25 02:01:06-03:00
1319,PIFS-2006.0024,SEBRAE AT Tipo 1,0,2020-06-22,2020-06-22,2021-06-21,4,4,135630.000000,212487.000000,103983.000000,452100.000000,2025-03-31 13:34:13-03:00
1320,PIFS-2006.0025,EMBRAPII,0,2020-06-19,2020-06-19,2021-02-18,6,6,85000.000000,100000.000000,70000.000000,255000.000000,2025-03-31 13:34:13-03:00
1321,PCIM-2005.0114,EMBRAPII,2,2020-05-01,2020-05-01,2020-12-31,4,4,210684.429999,362000.000000,60000.000000,632684.430000,2025-03-31 13:34:13-03:00
1322,PSEN-2006.0011,EMBRAPII,0,2020-06-24,2020-06-24,2021-06-24,6,6,132000.000000,188000.000000,80000.000000,400000.000000,2025-03-31 13:34:13-03:00
1323,PCIM-2005.0115,EMBRAPII,0,2020-05-19,2020-05-19,2021-09-19,4,4,269517.000000,369877.000000,169965.000000,809359.000000,2025-03-31 13:34:13-03:00
1324,PCIM-2006.0116,SENAI DN,0,2020-06-19,2020-06-19,2020-12-19,6,6,467623.719999,93076.280000,69300.000000,630000.000000,2025-03-31 13:34:13-03:00
1301,PFLN-2006.0007,EMBRAPII,0,2020-06-02,2020-06-02,2021-08-02,6,6,69399.970000,48600.000000,20823.520000,138823.489999,2025-03-25 02:01:06-03:00
1302,PESQ-2006.0014,EMBRAPII,0,2020-06-01,2020-06-01,2021-05-31,4,4,106528.429999,166285.000000,50000.000000,322813.429999,2025-03-25 02:01:06-03:00
1303,PLAC-2005.0018,SEBRAE (DT),0,2020-05-13,2020-05-13,2021-05-12,6,6,150000.000000,170000.000000,130000.000000,450000.000000,2025-03-25 02:01:06-03:00
1304,PCIM-2001.0113,EMBRAPII,2,2020-01-30,2020-02-01,2020-12-31,6,6,176564.310000,356328.549999,0.000000,532892.859999,2025-03-25 02:01:06-03:00
1305,PIFB-2006.0006,EMBRAPII,0,2020-06-01,2020-06-01,2020-07-31,3,3,22646.120000,12157.940000,17375.940000,52180.000000,2025-03-25 02:01:06-03:00
1306,PPLI-2005.0037,SENAI DN,0,2020-05-08,2020-05-08,2021-05-07,6,6,231000.000000,66000.000000,33000.000000,330000.000000,2025-03-25 02:01:06-03:00
1325,PCEE-2004.0151,EMBRAPII,0,2020-04-01,2020-04-01,2021-05-31,5,5,132577.600000,239621.950000,42560.830000,414760.380000,2025-03-31 13:34:13-03:00
1326,PSUL-2007.0005,EMBRAPII,0,2020-07-09,2020-07-13,2021-05-13,6,6,92598.000000,92598.000000,46299.000000,231495.000000,2025-03-31 13:34:13-03:00
1327,PIFS-2007.0026,EMBRAPII,0,2020-07-07,2020-07-07,2021-03-06,5,5,50000.000000,50000.000000,50000.000000,150000.000000,2025-03-31 13:34:13-03:00
1328,PIFS-2007.0027,EMBRAPII,0,2020-07-10,2020-07-10,2022-07-09,3,3,108000.000000,132000.000000,90000.000000,330000.000000,2025-03-31 13:34:13-03:00
1329,PCPQ-2006.0059,EMBRAPII,0,2020-06-25,2020-06-25,2021-03-24,6,6,463705.000000,85000.000000,260000.000000,808705.000000,2025-03-31 13:34:13-03:00
1330,PCPQ-2006.0060,EMBRAPII,0,2020-06-29,2020-06-29,2021-04-28,6,6,244000.000000,80000.000000,164000.000000,488000.000000,2025-03-31 13:34:13-03:00
1307,PPLI-2006.0038,SENAI DN,0,2020-06-01,2020-06-01,2021-05-31,6,6,350000.000000,100000.000000,50000.000000,500000.000000,2025-03-25 02:01:06-03:00
1308,PFEM-2006.0008,EMBRAPII,0,2020-06-08,2020-06-08,2021-03-08,6,6,135800.000000,135800.000000,135800.000000,407400.000000,2025-03-25 02:01:06-03:00
1309,PINA-2006.0054,EMBRAPII,2,2020-06-04,2020-07-01,2021-06-01,3,3,198364.000000,345538.000000,95983.000000,639885.000000,2025-03-25 02:01:06-03:00
1310,PCEE-2006.0150,SEBRAE (DT),0,2020-06-16,2020-07-01,2021-06-30,6,6,126131.840000,217566.269999,35130.270000,378828.380000,2025-03-25 02:01:06-03:00
1311,PCOP-2005.0019,EMBRAPII,4,2020-05-05,2020-05-05,2023-05-05,6,6,1816334.899999,12137525.699999,996823.810000,14950684.410000,2025-03-25 02:01:06-03:00
1312,PELE-2005.0008,ROTA 2030 Tipo 1,0,2020-05-25,2020-07-01,2023-06-30,5,5,439890.000000,599850.000000,293260.000000,1333000.000000,2025-03-25 02:01:06-03:00
1331,PELD-2002.0033,EMBRAPII,2,2020-03-28,2020-04-01,2020-09-30,6,6,312500.000000,250000.000000,62500.000000,625000.000000,2025-03-31 13:34:13-03:00
1332,PIPT-2007.0048,SEBRAE (DT),0,2020-07-13,2020-08-13,2022-03-13,3,3,169472.780000,199212.600000,144868.459999,513553.840000,2025-03-31 13:34:13-03:00
1333,PCIM-2007.0117,SENAI DN,1,2020-07-03,2020-07-03,2022-01-03,4,4,277500.000000,74000.000000,18500.000000,370000.000000,2025-03-31 13:34:13-03:00
1334,PIBM-2007.0010,EMBRAPII,0,2020-07-15,2020-07-15,2022-03-15,3,3,296175.000000,296175.000000,296175.000000,888525.000000,2025-03-31 13:34:13-03:00
1335,PIBM-2007.0011,EMBRAPII,0,2020-07-15,2020-07-15,2023-07-15,5,5,600000.000000,600000.000000,600000.000000,1800000.000000,2025-03-31 13:34:13-03:00
1336,PCPQ-2007.0061,SEBRAE (DT),0,2020-07-16,2020-07-16,2021-04-15,6,6,124620.000000,207700.000000,83080.000000,415400.000000,2025-03-31 13:34:13-03:00
1313,PELE-2005.0009,ROTA 2030 Tipo 1,0,2020-05-25,2020-07-01,2023-06-30,5,5,880110.000000,1200150.000000,586740.000000,2667000.000000,2025-03-25 02:01:06-03:00
1314,PPLI-2005.0039,EMBRAPII,0,2020-05-29,2020-05-29,2022-05-28,3,3,193000.000000,232000.000000,155000.000000,580000.000000,2025-03-25 02:01:06-03:00
1315,PCER-2006.0047,SEBRAE (DT),0,2020-06-17,2020-07-01,2021-06-16,3,3,116000.000000,215000.000000,18000.000000,349000.000000,2025-03-25 02:01:06-03:00
1316,PCOP-2006.0020,SEBRAE (ET),0,2020-06-17,2020-06-17,2020-11-17,6,6,525000.000000,520000.000000,288092.900000,1333092.899999,2025-03-25 02:01:06-03:00
1317,PLAS-2005.0004,ROTA 2030 Tipo 2,0,2020-06-30,2020-06-30,2023-06-30,5,5,896520.640000,702450.000000,194070.640000,1793041.280000,2025-03-25 02:01:06-03:00
1318,PCPQ-2006.0058,ROTA 2030 Tipo 2,0,2020-06-03,2020-06-03,2021-08-02,6,6,1079200.000000,720900.000000,358300.000000,2158400.000000,2025-03-25 02:01:06-03:00
1337,PIBM-2007.0012,SENAI DN,0,2020-07-01,2020-07-20,2021-05-20,4,4,240000.000000,60000.000000,50000.000000,350000.000000,2025-03-31 13:34:13-03:00
1338,PIFB-2007.0007,SEBRAE (DT),0,2020-07-17,2020-07-17,2020-12-17,6,6,66000.000000,66000.000000,66000.000000,198000.000000,2025-03-31 13:34:13-03:00
1339,PCES-2006.0010,SEBRAE (DT),0,2020-06-19,2020-07-06,2020-11-30,3,6,107139.580000,214279.170000,0.000000,321418.750000,2025-03-31 13:34:13-03:00
1340,PLAC-2006.0019,ROTA 2030 Tipo 1,0,2020-06-25,2020-06-25,2021-12-24,6,6,191246.000000,191246.000000,191246.000000,573738.000000,2025-03-31 13:34:13-03:00
1341,PCER-2007.0048,SEBRAE (ET),0,2020-07-24,2020-07-24,2021-04-24,4,4,229515.000000,431210.000000,34775.000000,695500.000000,2025-03-31 13:34:13-03:00
1342,PSBS-2007.0001,EMBRAPII,0,2020-07-16,2020-07-16,2020-11-16,4,4,56688.000000,57000.000000,57392.000000,171080.000000,2025-03-31 13:34:13-03:00
1319,PIFS-2006.0024,SEBRAE AT Tipo 1,0,2020-06-22,2020-06-22,2021-06-21,4,4,135630.000000,212487.000000,103983.000000,452100.000000,2025-03-25 02:01:06-03:00
1320,PIFS-2006.0025,EMBRAPII,0,2020-06-19,2020-06-19,2021-02-18,6,6,85000.000000,100000.000000,70000.000000,255000.000000,2025-03-25 02:01:06-03:00
1321,PCIM-2005.0114,EMBRAPII,2,2020-05-01,2020-05-01,2020-12-31,4,4,210684.429999,362000.000000,60000.000000,632684.430000,2025-03-25 02:01:06-03:00
1322,PSEN-2006.0011,EMBRAPII,0,2020-06-24,2020-06-24,2021-06-24,6,6,132000.000000,188000.000000,80000.000000,400000.000000,2025-03-25 02:01:06-03:00
1323,PCIM-2005.0115,EMBRAPII,0,2020-05-19,2020-05-19,2021-09-19,4,4,269517.000000,369877.000000,169965.000000,809359.000000,2025-03-25 02:01:06-03:00
1324,PCIM-2006.0116,SENAI DN,0,2020-06-19,2020-06-19,2020-12-19,6,6,467623.719999,93076.280000,69300.000000,630000.000000,2025-03-25 02:01:06-03:00
1343,PCPQ-2007.0062,EMBRAPII,0,2020-07-21,2020-07-21,2021-03-20,6,6,79350.000000,132250.000000,52900.000000,264500.000000,2025-03-31 13:34:13-03:00
1344,PEMB-2007.0008,SENAI DN,0,2020-07-24,2020-07-28,2020-12-28,6,6,145542.950000,8874.570000,33723.360000,188140.880000,2025-03-31 13:34:13-03:00
1345,PINA-2007.0055,EMBRAPII,2,2020-07-23,2020-07-23,2021-02-28,5,5,95650.500000,160446.000000,52453.500000,308550.000000,2025-03-31 13:34:13-03:00
1346,PIND-2007.0007,EMBRAPII,2,2020-07-01,2020-07-01,2021-05-31,5,5,223763.450000,447526.919999,0.000000,671290.370000,2025-03-31 13:34:13-03:00
1347,PINA-2007.0056,EMBRAPII,0,2020-07-14,2020-08-01,2021-09-30,6,6,937500.000000,187500.000000,125000.000000,1250000.000000,2025-03-31 13:34:13-03:00
1348,PCPQ-2007.0063,EMBRAPII,0,2020-07-31,2020-07-31,2021-07-30,6,6,85860.000000,143100.000000,57240.000000,286200.000000,2025-03-31 13:34:13-03:00
1325,PCEE-2004.0151,EMBRAPII,0,2020-04-01,2020-04-01,2021-05-31,5,5,132577.600000,239621.950000,42560.830000,414760.380000,2025-03-25 02:01:06-03:00
1326,PSUL-2007.0005,EMBRAPII,0,2020-07-09,2020-07-13,2021-05-13,6,6,92598.000000,92598.000000,46299.000000,231495.000000,2025-03-25 02:01:06-03:00
1327,PIFS-2007.0026,EMBRAPII,0,2020-07-07,2020-07-07,2021-03-06,5,5,50000.000000,50000.000000,50000.000000,150000.000000,2025-03-25 02:01:06-03:00
1328,PIFS-2007.0027,EMBRAPII,0,2020-07-10,2020-07-10,2022-07-09,3,3,108000.000000,132000.000000,90000.000000,330000.000000,2025-03-25 02:01:06-03:00
1329,PCPQ-2006.0059,EMBRAPII,0,2020-06-25,2020-06-25,2021-03-24,6,6,463705.000000,85000.000000,260000.000000,808705.000000,2025-03-25 02:01:06-03:00
1330,PCPQ-2006.0060,EMBRAPII,0,2020-06-29,2020-06-29,2021-04-28,6,6,244000.000000,80000.000000,164000.000000,488000.000000,2025-03-25 02:01:06-03:00
1349,PCPQ-2007.0064,EMBRAPII,2,2020-07-31,2020-07-31,2021-02-28,5,5,294000.000000,490000.000000,196000.000000,980000.000000,2025-03-31 13:34:13-03:00
1350,PSEN-2007.0012,ROTA 2030 Tipo 2,0,2020-07-24,2020-07-24,2021-07-24,6,6,195000.000000,132600.000000,62400.000000,390000.000000,2025-03-31 13:34:13-03:00
1351,PCIM-2007.0118,SENAI DN,0,2020-07-01,2020-07-01,2022-01-01,6,6,248625.000000,66300.000000,16575.000000,331500.000000,2025-03-31 13:34:13-03:00
1352,PSEN-2007.0013,SENAI DN,0,2020-07-24,2020-07-24,2021-01-23,6,6,145542.950000,8874.570000,33723.360000,188140.880000,2025-03-31 13:34:13-03:00
1353,PCNP-2007.0015,EMBRAPII,0,2020-07-17,2020-07-17,2022-07-17,3,3,652831.219999,1304390.159999,89498.220000,2046719.600000,2025-03-31 13:34:13-03:00
1354,PIBM-2008.0013,EMBRAPII,0,2020-08-05,2020-08-05,2022-08-05,4,4,268900.000000,268900.000000,268900.000000,806700.000000,2025-03-31 13:34:13-03:00
1331,PELD-2002.0033,EMBRAPII,2,2020-03-28,2020-04-01,2020-09-30,6,6,312500.000000,250000.000000,62500.000000,625000.000000,2025-03-25 02:01:06-03:00
1332,PIPT-2007.0048,SEBRAE (DT),0,2020-07-13,2020-08-13,2022-03-13,3,3,169472.780000,199212.600000,144868.459999,513553.840000,2025-03-25 02:01:06-03:00
1333,PCIM-2007.0117,SENAI DN,1,2020-07-03,2020-07-03,2022-01-03,4,4,277500.000000,74000.000000,18500.000000,370000.000000,2025-03-25 02:01:06-03:00
1334,PIBM-2007.0010,EMBRAPII,0,2020-07-15,2020-07-15,2022-03-15,3,3,296175.000000,296175.000000,296175.000000,888525.000000,2025-03-25 02:01:06-03:00
1335,PIBM-2007.0011,EMBRAPII,0,2020-07-15,2020-07-15,2023-07-15,5,5,600000.000000,600000.000000,600000.000000,1800000.000000,2025-03-25 02:01:06-03:00
1336,PCPQ-2007.0061,SEBRAE (DT),0,2020-07-16,2020-07-16,2021-04-15,6,6,124620.000000,207700.000000,83080.000000,415400.000000,2025-03-25 02:01:06-03:00
1355,PSBS-2006.0002,SENAI DN,0,2020-08-03,2020-08-03,2021-06-29,3,3,163200.000000,161000.000000,161100.000000,485300.000000,2025-03-31 13:34:13-03:00
1356,PPLI-2007.0040,EMBRAPII,0,2020-07-09,2020-07-09,2023-07-08,3,3,186000.000000,223000.000000,149000.000000,558000.000000,2025-03-31 13:34:13-03:00
1357,PPLI-2005.0041,EMBRAPII,0,2020-05-25,2020-05-25,2022-05-24,4,4,136000.000000,138000.000000,134000.000000,408000.000000,2025-03-31 13:34:13-03:00
1358,PIBM-2007.0014,EMBRAPII,0,2020-07-22,2020-08-11,2021-10-29,4,4,75520.000000,75520.000000,75520.000000,226560.000000,2025-03-31 13:34:13-03:00
1359,PCEE-2007.0152,EMBRAPII,0,2020-07-01,2020-07-01,2021-03-31,4,4,28907.320000,49122.450000,10062.370000,88092.140000,2025-03-31 13:34:13-03:00
1360,PCEE-2007.0153,EMBRAPII,0,2020-07-01,2020-07-01,2022-08-31,6,6,257117.120000,461016.190000,70020.289999,788153.599999,2025-03-31 13:34:13-03:00
1337,PIBM-2007.0012,SENAI DN,0,2020-07-01,2020-07-20,2021-05-20,4,4,240000.000000,60000.000000,50000.000000,350000.000000,2025-03-25 02:01:06-03:00
1338,PIFB-2007.0007,SEBRAE (DT),0,2020-07-17,2020-07-17,2020-12-17,6,6,66000.000000,66000.000000,66000.000000,198000.000000,2025-03-25 02:01:06-03:00
1339,PCES-2006.0010,SEBRAE (DT),0,2020-06-19,2020-07-06,2020-11-30,3,6,107139.580000,214279.170000,0.000000,321418.750000,2025-03-25 02:01:06-03:00
1340,PLAC-2006.0019,ROTA 2030 Tipo 1,0,2020-06-25,2020-06-25,2021-12-24,6,6,191246.000000,191246.000000,191246.000000,573738.000000,2025-03-25 02:01:06-03:00
1341,PCER-2007.0048,SEBRAE (ET),0,2020-07-24,2020-07-24,2021-04-24,4,4,229515.000000,431210.000000,34775.000000,695500.000000,2025-03-25 02:01:06-03:00
1342,PSBS-2007.0001,EMBRAPII,0,2020-07-16,2020-07-16,2020-11-16,4,4,56688.000000,57000.000000,57392.000000,171080.000000,2025-03-25 02:01:06-03:00
1361,PEDG-2007.0001,EMBRAPII,2,2020-07-06,2020-07-06,2021-03-31,6,6,75036.600000,151000.000000,17013.510000,243050.109999,2025-03-31 13:34:13-03:00
1362,PCIM-2005.0119,EMBRAPII,0,2020-05-29,2020-05-29,2021-01-29,6,6,531000.000000,59000.000000,0.000000,590000.000000,2025-03-31 13:34:13-03:00
1363,PIPT-2007.0049,EMBRAPII,0,2020-07-13,2020-08-13,2020-10-13,4,4,184601.179999,37465.110000,41649.680000,263715.969999,2025-03-31 13:34:13-03:00
1364,PLAC-2008.0020,EMBRAPII,0,2020-08-18,2020-08-18,2022-02-18,6,6,300000.000000,90000.000000,510000.000000,900000.000000,2025-03-31 13:34:13-03:00
1365,PEAE-2008.0011,SEBRAE (DT),0,2020-08-19,2020-08-19,2022-08-19,4,4,130000.000000,130000.000000,130000.000000,390000.000000,2025-03-31 13:34:13-03:00
1366,PESQ-2004.0015,EMBRAPII,0,2020-04-13,2020-08-03,2023-08-02,5,5,136104.660000,160412.820000,115920.880000,412438.359999,2025-03-31 13:34:13-03:00
1367,PDCC-2008.0012,SEBRAE (DT),0,2020-08-18,2020-08-18,2021-10-17,6,6,189200.000000,315333.330000,68800.000000,573333.329999,2025-03-31 13:34:13-03:00
1343,PCPQ-2007.0062,EMBRAPII,0,2020-07-21,2020-07-21,2021-03-20,6,6,79350.000000,132250.000000,52900.000000,264500.000000,2025-03-25 02:01:06-03:00
1344,PEMB-2007.0008,SENAI DN,0,2020-07-24,2020-07-28,2020-12-28,6,6,145542.950000,8874.570000,33723.360000,188140.880000,2025-03-25 02:01:06-03:00
1345,PINA-2007.0055,EMBRAPII,2,2020-07-23,2020-07-23,2021-02-28,5,5,95650.500000,160446.000000,52453.500000,308550.000000,2025-03-25 02:01:06-03:00
1346,PIND-2007.0007,EMBRAPII,2,2020-07-01,2020-07-01,2021-05-31,5,5,223763.450000,447526.919999,0.000000,671290.370000,2025-03-25 02:01:06-03:00
1347,PINA-2007.0056,EMBRAPII,0,2020-07-14,2020-08-01,2021-09-30,6,6,937500.000000,187500.000000,125000.000000,1250000.000000,2025-03-25 02:01:06-03:00
1348,PCPQ-2007.0063,EMBRAPII,0,2020-07-31,2020-07-31,2021-07-30,6,6,85860.000000,143100.000000,57240.000000,286200.000000,2025-03-25 02:01:06-03:00
1368,PEAE-2007.0012,EMBRAPII,0,2020-07-17,2020-08-17,2024-09-17,6,6,2462500.000000,2462500.000000,2462500.000000,7387500.000000,2025-03-31 13:34:13-03:00
1369,PCIM-2007.0120,EMBRAPII,0,2020-07-30,2020-07-30,2023-07-30,5,5,886626.469999,1531445.719999,268674.690000,2686746.879999,2025-03-31 13:34:13-03:00
1370,PIFC-2008.0063,EMBRAPII,0,2020-08-20,2020-08-21,2021-07-21,6,6,140800.000000,212088.880000,77228.759999,430117.640000,2025-03-31 13:34:13-03:00
1371,PIFC-2008.0064,EMBRAPII,0,2020-08-20,2020-08-21,2021-09-21,6,6,83200.000000,89688.880000,80758.170000,253647.049999,2025-03-31 13:34:13-03:00
1372,PCQM-2008.0004,EMBRAPII,0,2020-08-31,2020-09-01,2021-08-30,5,5,374473.679999,65000.000000,97500.000000,536973.680000,2025-03-31 13:34:13-03:00
1373,PIPT-2008.0050,SEBRAE (ET),0,2020-08-31,2020-08-31,2022-10-21,3,3,260000.000000,403000.000000,117000.000000,780000.000000,2025-03-31 13:34:13-03:00
1349,PCPQ-2007.0064,EMBRAPII,2,2020-07-31,2020-07-31,2021-02-28,5,5,294000.000000,490000.000000,196000.000000,980000.000000,2025-03-25 02:01:06-03:00
1350,PSEN-2007.0012,ROTA 2030 Tipo 2,0,2020-07-24,2020-07-24,2021-07-24,6,6,195000.000000,132600.000000,62400.000000,390000.000000,2025-03-25 02:01:06-03:00
1351,PCIM-2007.0118,SENAI DN,0,2020-07-01,2020-07-01,2022-01-01,6,6,248625.000000,66300.000000,16575.000000,331500.000000,2025-03-25 02:01:06-03:00
1352,PSEN-2007.0013,SENAI DN,0,2020-07-24,2020-07-24,2021-01-23,6,6,145542.950000,8874.570000,33723.360000,188140.880000,2025-03-25 02:01:06-03:00
1353,PCNP-2007.0015,EMBRAPII,0,2020-07-17,2020-07-17,2022-07-17,3,3,652831.219999,1304390.159999,89498.220000,2046719.600000,2025-03-25 02:01:06-03:00
1354,PIBM-2008.0013,EMBRAPII,0,2020-08-05,2020-08-05,2022-08-05,4,4,268900.000000,268900.000000,268900.000000,806700.000000,2025-03-25 02:01:06-03:00
1374,PPLI-2008.0042,SENAI DN,0,2020-08-19,2020-08-19,2021-12-19,6,6,250000.000000,200000.000000,50000.000000,500000.000000,2025-03-31 13:34:13-03:00
1375,PIFM-2009.0007,EMBRAPII,0,2020-09-03,2020-09-03,2023-03-03,6,6,56000.000000,56640.000000,57825.010000,170465.010000,2025-03-31 13:34:13-03:00
1376,PINA-2008.0057,EMBRAPII,0,2020-08-20,2020-08-20,2021-01-31,4,4,32257.500000,48875.000000,16617.500000,97750.000000,2025-03-31 13:34:13-03:00
1377,PIFM-2009.0008,EMBRAPII,0,2020-09-04,2020-09-04,2022-03-31,4,4,143900.000000,144225.200000,148809.620000,436934.820000,2025-03-31 13:34:13-03:00
1378,PIFB-2007.0008,EMBRAPII,0,2020-07-06,2020-10-01,2021-05-06,4,4,62613.330000,62613.330000,62613.330000,187839.989999,2025-03-31 13:34:13-03:00
1379,PLIG-2009.0013,EMBRAPII,0,2020-09-14,2020-09-14,2023-01-13,4,4,652627.510000,889946.609999,435085.000000,1977659.120000,2025-03-31 13:34:13-03:00
1355,PSBS-2006.0002,SENAI DN,0,2020-08-03,2020-08-03,2021-06-29,3,3,163200.000000,161000.000000,161100.000000,485300.000000,2025-03-25 02:01:06-03:00
1356,PPLI-2007.0040,EMBRAPII,0,2020-07-09,2020-07-09,2023-07-08,3,3,186000.000000,223000.000000,149000.000000,558000.000000,2025-03-25 02:01:06-03:00
1357,PPLI-2005.0041,EMBRAPII,0,2020-05-25,2020-05-25,2022-05-24,4,4,136000.000000,138000.000000,134000.000000,408000.000000,2025-03-25 02:01:06-03:00
1358,PIBM-2007.0014,EMBRAPII,0,2020-07-22,2020-08-11,2021-10-29,4,4,75520.000000,75520.000000,75520.000000,226560.000000,2025-03-25 02:01:06-03:00
1359,PCEE-2007.0152,EMBRAPII,0,2020-07-01,2020-07-01,2021-03-31,4,4,28907.320000,49122.450000,10062.370000,88092.140000,2025-03-25 02:01:06-03:00
1360,PCEE-2007.0153,EMBRAPII,0,2020-07-01,2020-07-01,2022-08-31,6,6,257117.120000,461016.190000,70020.289999,788153.599999,2025-03-25 02:01:06-03:00
1380,PLIG-2009.0014,EMBRAPII,0,2020-09-14,2020-09-14,2022-03-11,4,4,223877.920000,328354.280000,194027.540000,746259.739999,2025-03-31 13:34:13-03:00
1381,PLIG-2009.0015,EMBRAPII,0,2020-09-14,2020-09-14,2022-07-13,4,4,260424.810000,399318.039999,208339.840000,868082.689999,2025-03-31 13:34:13-03:00
1382,PLIG-2009.0016,EMBRAPII,0,2020-09-14,2020-09-14,2022-07-13,3,3,218462.880000,297903.919999,145641.920000,662008.719999,2025-03-31 13:34:13-03:00
1383,PLIG-2009.0017,EMBRAPII,0,2020-09-14,2020-09-14,2023-01-13,3,3,392532.560000,487691.969999,309268.060000,1189492.590000,2025-03-31 13:34:13-03:00
1384,PCEE-2008.0154,EMBRAPII,2,2020-08-21,2020-09-01,2021-10-31,5,5,163346.280000,280878.520000,50896.400000,495121.200000,2025-03-31 13:34:13-03:00
1385,PFSP-2009.0001,EMBRAPII,0,2020-09-18,2020-09-21,2021-09-20,4,4,68552.759999,104582.000000,58811.660000,231946.420000,2025-03-31 13:34:13-03:00
1361,PEDG-2007.0001,EMBRAPII,2,2020-07-06,2020-07-06,2021-03-31,6,6,75036.600000,151000.000000,17013.510000,243050.109999,2025-03-25 02:01:06-03:00
1362,PCIM-2005.0119,EMBRAPII,0,2020-05-29,2020-05-29,2021-01-29,6,6,531000.000000,59000.000000,0.000000,590000.000000,2025-03-25 02:01:06-03:00
1363,PIPT-2007.0049,EMBRAPII,0,2020-07-13,2020-08-13,2020-10-13,4,4,184601.179999,37465.110000,41649.680000,263715.969999,2025-03-25 02:01:06-03:00
1364,PLAC-2008.0020,EMBRAPII,0,2020-08-18,2020-08-18,2022-02-18,6,6,300000.000000,90000.000000,510000.000000,900000.000000,2025-03-25 02:01:06-03:00
1365,PEAE-2008.0011,SEBRAE (DT),0,2020-08-19,2020-08-19,2022-08-19,4,4,130000.000000,130000.000000,130000.000000,390000.000000,2025-03-25 02:01:06-03:00
1366,PESQ-2004.0015,EMBRAPII,0,2020-04-13,2020-08-03,2023-08-02,5,5,136104.660000,160412.820000,115920.880000,412438.359999,2025-03-25 02:01:06-03:00
